Frame,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24
8267,0.6912689,15.21783,1.386507,6.713464,-1.577215,11.37868,2.193802,0.7565417,5.876902,14.56842,2.551363,1.081784,3.35393,8.923558,0.9570673,0.5633834,-1.901846,14.87806,8.223757,2.362172,2.581336,3.45334,2.965867,-0.9900593,9.178167
8268,0.8069983,13.40307,0.1872633,5.264359,-0.03724442,9.499206,0.2859106,1.264054,2.905226,13.13379,0.7477553,0.8404941,2.977674,6.130764,1.269887,1.398698,-0.2167759,11.72547,6.545701,1.87782,2.228839,3.116021,-0.02627414,-1.219939,7.14424
8269,1.218214,12.77175,0.3563088,7.035523,-2.116215,10.55819,1.442083,1.498231,5.567499,14.09372,2.441528,1.250542,4.957287,8.748885,0.79892,-0.03176625,-1.381821,14.67168,6.605493,4.954394,3.588477,3.524193,-0.2445067,-0.05344243,10.53701
8270,-1.149423,10.84075,0.5944228,6.102439,-3.783223,11.93695,1.290244,-0.8712654,3.691794,10.92895,0.5056022,0.008556966,3.148423,7.275109,-1.960319,2.178706,-0.609126,15.25477,9.217168,3.423349,2.550925,3.97073,3.764131,0.6666003,10.78719
8271,-3.077752,10.97858,1.33049,7.387159,-2.166056,11.44586,1.758772,-1.564177,3.224848,9.770534,0.1034038,1.425075,4.839387,9.357386,-1.293063,0.9709566,-1.236905,16.13452,10.16797,4.066101,3.640631,4.481722,4.036685,0.6081364,10.57143
8272,-1.347335,8.972024,1.382647,7.245811,-1.561948,12.45252,1.474328,-2.084049,4.046941,9.658533,3.621989,1.17439,4.087207,9.82726,-0.4569918,0.1908085,0.4576895,15.85791,8.943145,4.071622,4.24851,3.72101,1.748598,-0.5979849,12.56017
8273,-0.6566193,9.166407,3.51478,7.840684,-3.37655,12.84197,1.452724,-1.368707,4.071907,10.6262,16.64825,1.224853,3.896916,8.618915,-0.07347669,0.1017925,-0.7916541,16.59879,10.28687,2.463226,6.343215,3.544145,1.49265,0.1121637,11.54198
8274,-2.771728,8.351207,2.973855,6.786991,-1.340197,10.37649,0.9920278,1.012005,4.010309,12.00002,20.9735,2.663438,4.335701,6.668994,0.1899971,1.113426,0.09033524,14.61379,9.675301,4.847502,2.923548,2.851189,2.177514,2.936054,10.59291
8275,0.9790179,8.893517,0.2570151,8.67313,-2.902375,11.20572,-0.9335988,0.5544305,5.534552,13.34154,22.79918,3.747874,3.082744,7.272814,0.9722555,0.9995587,-0.0869708,14.24303,9.629846,4.499675,3.678045,2.649292,2.846157,1.53582,9.858655
8276,0.6523478,8.83875,1.423941,5.796511,-3.570129,11.13686,0.7550808,-0.4337324,5.300774,11.54399,18.51087,2.790371,3.466909,7.104466,-0.1918946,1.951615,1.586558,15.71334,9.765434,4.010106,2.704688,5.204469,1.298811,1.032663,9.600159
8277,-1.063161,8.220873,3.353212,9.552958,-2.238204,14.16745,1.315259,0.7808558,5.812453,11.36381,13.97061,1.368788,5.425539,7.416959,0.7691998,-0.5083174,0.08740621,16.30064,10.03899,4.603845,3.539624,4.841986,0.2688188,0.8371044,10.06624
8278,-1.583919,7.33228,2.141392,9.198106,-1.568993,12.35433,2.34495,-0.6988382,2.990762,11.23682,12.62117,1.80535,4.819585,6.685627,0.5502991,0.5719234,-0.548565,14.92784,7.467585,2.461192,5.242408,4.649336,1.552429,0.6211213,9.951162
8279,-1.476441,8.654898,2.420041,6.686188,-1.465078,12.32487,2.317365,-0.3586859,3.867416,11.63929,12.12419,1.668846,2.640138,6.934006,0.08460438,2.065306,0.3539909,15.45051,8.879573,3.134142,3.917373,2.404937,3.448146,-0.1933638,10.99913
8280,-1.488461,7.304925,3.464477,7.185639,-2.614083,12.48912,1.691686,-1.163916,2.305703,9.190019,9.597246,1.919071,2.832257,6.296957,0.23152,3.528566,-1.492486,16.216,8.58744,3.739967,4.302546,4.081876,1.216639,1.319966,10.87675
8281,-1.752549,6.075922,1.947451,8.131373,-1.698445,12.56006,-0.2592265,-1.150334,1.35626,9.560148,7.36973,-0.3176428,2.633006,6.79831,1.225726,1.820122,0.1180693,15.1443,9.949585,1.685223,4.801422,2.619758,3.011863,2.024192,11.37145
8282,0.4463549,7.605687,4.931489,8.555194,-4.257115,13.8967,-0.8456799,0.03517692,5.174211,11.50511,6.109922,0.1558189,3.705363,8.817869,0.1603442,1.921991,-0.5374149,15.68025,8.855563,3.674834,4.018715,3.377932,0.6228507,-2.199638,10.31416
8283,-0.4823047,8.245051,2.899736,8.031988,-1.620408,12.44354,0.8307343,0.8084211,5.098724,12.42213,4.598735,-2.7328,4.380919,7.950458,2.605567,0.4138845,-0.3150564,14.85639,8.923558,2.928728,3.490641,3.694871,-0.294762,-0.5470705,10.92528
8284,-1.76417,8.558923,3.085472,10.70682,-1.799058,10.72814,-0.7668181,1.064496,2.842888,11.41704,4.10882,0.5481015,3.837142,6.822786,2.335233,0.6556395,1.025803,15.91726,9.632933,3.928273,2.977559,3.423099,1.735133,0.01444933,8.956921
8285,-2.195876,9.159007,4.111457,10.96599,-0.7827198,13.60909,0.108927,1.634982,5.648368,11.87658,3.816526,1.676462,4.541341,8.793876,1.789234,2.126621,0.9037949,14.3475,8.031415,3.207027,2.210984,2.064216,1.865319,1.710881,11.32416
8286,-1.267741,10.57577,4.509512,11.55393,-2.345403,13.03686,-0.2223767,1.336045,4.448074,11.97453,2.605816,0.5556577,3.969803,7.104775,4.158805,0.7103607,-0.9159389,15.65196,10.49136,3.89748,2.896441,3.117188,1.7057,0.4437882,10.37443
8287,1.259129,9.387361,2.935801,10.9709,-1.73146,13.02914,1.678321,0.250989,4.297517,11.00434,2.984721,-1.022097,4.348009,8.314772,-0.5527706,2.012741,0.4774881,16.33687,8.13345,4.175685,4.918341,2.635378,1.293341,0.4607675,10.63527
8288,1.132893,10.42511,1.840536,12.57655,-2.420269,12.68893,0.4553092,1.271912,7.509135,13.73004,2.714673,-0.5402725,2.452257,7.181769,1.114088,-0.5810108,0.1411317,15.25528,9.903556,2.433655,4.029651,2.956811,0.9447083,0.6457613,8.698411
8289,0.2463782,11.23106,9.813038,11.21261,-1.323767,10.11882,-0.4020809,0.08437302,5.632901,13.99142,0.9344879,-1.559308,2.95845,7.398918,0.2411542,0.5188355,1.821672,13.63673,8.664268,3.000872,3.916026,2.446658,1.31968,-0.6403372,11.18483
8290,-0.03915972,7.976045,17.66417,12.6415,-0.1457472,10.90949,-0.5310645,-1.106312,6.130702,12.39942,-1.274523,-0.3018388,1.656979,6.431831,-0.04458747,1.34827,2.145319,14.94382,8.283178,2.547563,4.362862,3.286785,0.155595,-0.2780796,9.771554
8291,-0.6501847,9.805386,12.24889,10.61787,-1.813226,11.70154,2.461632,-0.4746504,3.296896,9.831489,-1.59956,-0.492848,2.874197,7.998079,-0.6382284,2.14316,2.072513,15.45049,9.360319,2.102558,4.894466,3.345281,1.01801,-0.3959779,10.72709
8292,-1.74557,6.460402,7.77771,7.975107,-1.80894,11.61988,-0.3145642,-0.4781307,4.069492,11.02793,-0.5429805,0.02576838,1.167377,5.253749,1.233626,0.6594142,0.6838374,16.46039,9.797354,3.254749,3.568796,4.095256,2.409137,1.350855,12.26147
8293,-1.900482,10.12365,5.50024,10.90279,-0.5663778,11.15031,-0.2405518,-2.534772,4.994034,11.89751,-0.6812944,-1.40371,0.2468717,7.147881,-0.07569498,0.5990946,-0.6765525,16.1664,8.335966,0.7901109,4.084562,4.508718,1.575543,-0.8750882,10.11516
8294,0.175395,8.750559,4.490515,9.950714,-2.180555,13.85359,0.7864176,-0.2385504,6.081966,10.97788,-0.4941352,-1.770096,3.544354,7.34878,-0.5873862,4.665393,0.004307789,15.86386,7.330007,2.801096,4.045602,2.886469,-0.2547776,1.412123,10.86
8295,-0.4882963,8.525844,4.039619,8.891143,-2.022127,13.2153,0.6663733,1.674558,5.623999,11.86382,-2.872881,0.7285115,1.6118,8.539885,1.190475,1.22596,-1.189547,16.02415,10.2334,4.507251,5.112117,2.601357,1.191656,1.416789,10.8945
8296,-1.442817,8.936172,3.509703,8.145139,0.3215587,12.76176,0.6537258,0.134266,5.159431,11.50855,0.2461326,0.8960778,1.556389,7.550564,1.403792,3.174797,-1.379499,16.86019,8.887984,3.942929,4.968246,1.95316,-0.1162294,0.9204544,10.80425
8297,-0.952557,9.983228,5.250109,9.171081,1.916198,12.67778,2.436148,-0.4613353,5.485516,11.8082,-0.958822,1.638866,0.4234954,6.356614,1.478837,-0.02053792,1.367381,15.82472,8.389571,5.321995,4.60163,2.667831,1.379065,4.20811,9.360509
8298,-0.9222046,8.168842,5.203742,8.383184,0.4777289,12.8844,0.4346778,-0.6212592,5.628144,12.96235,-1.600094,4.158864,-0.6021612,7.416842,1.187931,1.530222,-2.052358,15.16378,8.869591,2.847757,4.623646,3.233844,0.5570663,1.707139,10.30388
8299,0.05983627,7.899354,2.830208,8.902694,-0.2023283,12.5279,1.279743,-0.7613794,3.525068,10.15215,0.2083686,2.554412,1.736727,5.941457,-0.8372936,0.5446416,0.06292392,16.26296,9.722534,5.279418,5.498708,4.502331,1.259811,1.508244,12.86886
8300,-1.227216,9.88848,3.264409,9.801162,-2.403569,13.45471,1.178599,-0.06834379,3.828177,11.10807,-1.599737,3.061943,0.6240467,7.339375,0.4117868,1.523076,0.5512798,16.55755,10.43772,4.268149,3.90645,5.27828,1.806418,1.3361,11.91512
8301,-2.381807,9.449208,3.360769,8.973925,-0.2869285,14.26536,0.7463151,-0.7064123,5.485097,11.37186,-0.3743198,4.025255,-0.2266708,7.769585,1.819553,1.602891,-1.295752,16.00712,7.254841,3.606002,4.500277,2.894993,1.430602,0.6119173,11.15206
8302,2.145014,11.07711,3.473886,8.110196,0.6110428,13.02178,-0.1889497,0.8403896,4.786193,14.71302,-0.5489,3.412228,0.7021586,10.7024,1.961241,1.317638,1.785383,11.31001,5.043398,2.609541,2.945655,1.79072,-0.601213,1.170993,6.476579
8303,0.02598184,8.787749,1.617109,6.711069,1.167982,10.60003,3.147224,1.620777,3.220582,15.5528,0.1837764,1.94872,3.362055,7.254103,3.876709,1.15407,1.201466,12.15622,7.846575,6.185578,5.321173,4.214218,1.412261,4.037538,10.24095
8304,2.966328,8.615488,0.5962718,7.555957,0.8624369,9.543794,-0.6701486,0.8401855,4.999036,17.34128,1.115142,3.575483,1.185418,7.987597,1.568224,1.468827,1.274814,11.35847,5.30905,4.911441,1.282505,2.964705,-0.1893667,5.460991,7.641357
8305,-0.6113904,7.300919,2.28287,8.398144,-0.5897772,10.61703,1.296682,-0.3595628,5.179444,13.95226,0.4393332,5.18043,0.5702898,5.62962,0.6553229,4.692402,-0.3720355,16.63289,9.267677,5.730704,4.689365,3.895919,0.683661,6.235886,10.95552
8306,0.6719452,5.902966,2.248821,7.864678,-2.545533,13.65846,2.448028,0.06786351,4.297826,12.22881,1.258937,6.320328,0.2603233,7.67503,0.6079342,3.51828,-0.9957579,16.93902,9.091811,3.207232,4.518458,5.779761,-0.7206399,4.582115,11.91175
8307,0.1214567,3.610226,1.09504,8.080814,-3.704489,13.43699,2.828408,-1.946742,2.463071,10.45091,1.295743,6.747794,2.391948,5.923694,2.577534,2.037606,-1.407942,16.5887,11.35882,4.755817,5.389384,4.572534,-0.07536942,4.031239,10.91649
8308,-0.8392825,4.48829,2.111996,8.065739,-3.017736,12.52091,1.360165,-0.2759551,4.54071,11.87569,1.833983,4.171454,2.621568,6.463079,1.325197,2.916195,0.8903762,15.60958,9.513857,2.808188,6.915586,3.182844,1.677008,3.510575,11.55264
8309,0.9709092,4.346348,0.7337539,6.365074,-1.000926,11.12628,-0.6328617,0.9689625,3.545496,14.67016,3.087233,4.176353,1.658771,7.070499,-0.2665645,1.8733,0.7812201,12.88823,6.783116,4.544148,2.580865,2.030874,-0.9179988,4.404949,7.7009
8310,3.012998,5.702549,1.897831,5.648777,-0.800796,8.757237,-0.6762621,1.889482,4.898444,17.43747,2.203829,3.587379,0.9401363,6.156557,3.147238,0.2090264,0.8157344,10.38623,7.770771,5.140083,0.8175842,0.2514366,1.180635,2.802479,5.134929
8311,2.098684,7.250827,0.5450475,5.999641,-0.1282023,9.449815,0.03992124,1.220759,2.880336,16.57811,6.303079,4.102171,-0.7581115,5.10783,0.8736691,1.371562,-0.114796,11.71178,6.858606,4.783257,1.495296,1.729677,2.5727,7.201852,9.25592
8312,2.509485,6.476542,2.010908,7.345927,-1.868422,10.6027,0.838351,1.582544,3.305418,13.66147,8.561256,2.259502,2.818125,7.285128,2.666421,2.633488,0.8527489,12.42782,8.751457,5.523576,4.745624,2.39733,0.07811283,2.891257,7.837359
8313,3.212147,9.020195,0.3680201,8.374392,0.8102758,10.66143,-0.2439039,3.561613,4.062043,18.20239,5.105096,3.079916,1.846891,6.790861,4.078339,0.6401439,1.199697,10.4155,6.263162,7.107616,2.644384,3.088914,-1.019909,5.035647,7.289131
8314,1.971719,11.22554,1.615305,6.6733,-0.2161538,8.042905,0.1252029,3.260306,4.596284,17.01065,6.38002,5.694297,-0.6564924,7.204968,1.746484,1.169128,1.205472,11.12585,5.952381,5.148844,2.787092,2.573668,0.4553734,7.862703,7.721594
8315,2.938855,10.31918,1.230942,5.535932,-1.090759,11.08671,1.588295,-0.2880022,2.875038,13.15429,6.364958,3.293128,2.227721,6.944407,2.701869,1.039651,0.02467293,12.82471,6.4002,5.42185,3.09321,3.825396,0.422906,5.866436,8.882912
8316,0.09550709,8.53712,0.7760814,6.336581,-1.549781,10.90076,2.282428,0.9443482,3.21704,11.90627,7.274004,3.542599,3.670171,8.608899,2.037033,4.198579,0.5065075,15.2725,6.778209,7.661047,3.355129,4.210618,3.077893,6.696833,10.60136
8317,-0.8245023,6.739295,2.062514,6.076427,-2.248116,12.01003,1.626902,-0.01120273,2.175818,11.14652,5.999084,3.378786,7.655026,7.756139,1.409325,3.529716,0.4516758,16.79156,9.458802,9.379221,6.376049,6.970996,2.401201,5.840999,11.26571
8318,0.2431866,8.095625,2.93511,8.551287,-0.6386216,12.37344,2.019057,-1.054273,3.400417,12.77383,6.881499,3.380702,9.52355,8.22416,1.759965,2.528264,0.9289402,16.94108,7.46517,8.644113,4.298618,4.525208,0.3394558,5.468837,11.88278
8319,0.2175406,8.596256,-0.2010146,6.928055,-0.7884022,12.30067,1.740096,0.7571192,4.918716,14.27051,4.69792,2.021494,9.604871,8.074875,0.8577601,1.023824,0.4221286,14.28659,7.272986,8.193197,3.476055,3.619022,2.768483,3.308601,9.899537
8320,0.9399661,4.422596,-0.1452534,5.44181,0.9766883,11.09506,2.051963,1.324679,4.108284,15.95772,7.232249,3.357905,8.315932,5.17605,2.690036,0.8009582,1.243835,11.48783,4.955811,4.944911,-0.2308351,0.7701142,0.7823357,4.471977,6.429906
8321,2.143276,3.312763,0.6200335,7.721414,2.069791,8.150002,1.822046,1.644324,3.574395,15.0165,5.891487,3.558949,7.112667,4.02812,1.974645,2.288949,1.485479,9.508542,5.176437,5.392023,1.34555,0.4693768,1.57015,1.870589,6.139824
8322,4.676237,4.660473,1.713805,5.166317,1.895424,8.162173,0.9829661,2.941807,3.424296,17.80052,5.39412,3.839271,6.835493,5.801966,3.631185,1.071236,0.6991488,8.576301,6.83221,3.903978,1.627115,0.9747977,-0.8995603,2.661904,3.453745
8323,2.820213,6.875549,1.105983,5.325912,2.625362,8.19544,-0.1542179,1.924451,0.3193016,15.64644,4.148715,2.248773,5.463835,4.35603,2.469356,1.03544,0.3458584,8.25965,4.342556,5.259984,1.782041,2.421138,1.019062,2.832853,4.774438
8324,2.752553,8.908297,-0.6744778,4.3146,2.989725,9.329453,-0.1859625,2.847385,3.570446,16.56343,3.960598,2.436893,5.834705,6.113356,0.2692709,2.554993,1.665525,8.369343,3.566363,6.566653,1.355486,0.7558595,-0.3074199,3.147982,7.46604
8325,3.444535,9.045459,-0.6326033,5.142277,3.290917,9.009837,-0.3699934,2.842017,5.580353,17.87008,4.384392,1.539624,4.851515,5.196288,1.7859,0.3781009,2.593437,6.71795,4.730042,4.232941,0.5442812,0.9354385,0.1215568,1.544752,4.057681
8326,3.591056,8.394625,0.8761527,5.141693,2.137376,8.251446,0.5575666,2.990819,2.399412,15.67118,5.691564,1.692916,5.658322,6.909648,2.13489,1.236567,1.389554,8.895498,5.50116,4.179869,-0.631052,2.739189,1.972447,2.332665,5.866682
8327,2.706974,5.816087,0.594101,7.113574,0.9645357,9.556708,1.30371,2.270682,3.928799,15.77059,5.003649,0.04295288,5.774717,4.680501,1.46887,0.6045496,2.460741,10.59134,7.05297,5.032259,0.6877344,3.917383,1.747529,4.296467,7.845547
8328,1.943946,6.667074,1.227471,5.5831,0.3187433,10.09366,-0.9652546,2.184849,3.582862,15.89641,3.443837,2.140987,3.472862,4.49672,0.5737885,0.9249339,2.632726,10.90119,7.007214,5.988559,2.334744,2.520715,1.130161,5.197803,8.771628
8329,0.004363287,4.8455,2.359199,7.260848,-0.5981154,11.36493,0.9111811,1.742144,2.213181,11.79105,3.289428,-0.7376422,3.991981,5.633669,0.716765,1.610942,3.642739,14.24682,8.186801,5.723505,3.02125,4.690538,3.905711,3.004304,11.05614
8330,0.5769016,5.199812,1.981246,6.109124,-1.718239,10.72572,0.418182,1.554762,4.070571,13.14536,2.283082,-2.448258,3.237072,5.444598,1.556732,0.4470653,3.297107,13.92246,7.397207,6.042426,2.848158,4.505176,1.864374,1.76572,10.96751
8331,0.4054519,5.478108,1.936918,7.262801,-1.567543,10.6116,-0.005570754,2.115999,4.335618,11.71263,2.55903,0.9715917,1.562981,5.180861,-1.835488,0.7054907,2.542216,13.38034,5.889167,5.835531,4.154947,3.492211,0.8185183,2.030055,8.666251
8332,1.2974,4.380303,2.400672,6.194647,-2.885168,10.3229,-0.2287655,-1.25973,2.687314,12.62126,3.670221,-0.04151021,2.137525,5.338648,1.58018,-0.2891067,2.548722,14.86036,6.525696,6.201518,1.938852,4.164316,1.483928,3.216639,11.41694
8333,0.5083475,4.666538,1.81722,6.343744,-1.331519,8.731223,0.8502647,2.559131,3.312352,13.33396,2.839346,0.4606045,2.292712,4.685636,0.8473723,0.5449252,2.883709,14.23679,7.975702,7.384049,2.972409,4.636408,0.9108649,3.092864,9.563906
8334,0.8626605,3.893524,0.5901628,7.750847,-0.9835781,7.710898,-0.7366476,0.2170561,3.092662,12.43597,2.414477,-0.8447784,1.084722,4.137258,-0.7989119,1.590586,3.309542,12.31083,4.333264,4.876089,3.819131,3.445558,0.8115188,3.402048,10.05106
8335,2.464446,3.291308,1.322542,7.303278,-0.9774669,8.235567,1.380402,0.8520006,5.043027,14.9645,2.073481,-0.04404037,-0.2792949,3.920033,0.7177055,-0.1629938,3.799119,11.58033,5.301933,4.461482,4.258646,4.400825,0.9850376,3.948352,7.789633
8336,4.383318,2.534859,0.7824192,5.962518,2.33794,6.819695,-0.7047938,2.354532,4.414453,14.91388,3.178383,-0.460517,-0.00037094,2.417987,-0.9421433,1.126384,4.287738,8.735302,3.284936,5.711899,1.661177,1.526775,0.68093,5.124506,6.36483
8337,4.303329,3.14396,0.9300882,4.736369,2.045303,7.001321,-0.9267905,1.781974,3.74529,15.72256,3.170859,-0.5527661,0.6837005,2.869161,0.7446969,-0.5782425,2.098608,8.846517,4.799907,3.587343,2.380991,3.08868,0.3214509,4.897505,6.198338
8338,4.403555,3.01438,2.098887,4.665441,1.28772,6.576913,-0.633261,1.990577,4.687239,14.29825,3.001293,-0.2210414,-0.2908185,3.448555,2.316253,0.2069382,1.329609,8.33975,5.415269,4.38094,1.236639,1.64398,1.081887,5.516769,6.078536
8339,2.949879,3.839982,1.105519,4.579486,1.227546,8.419641,2.453626,2.826422,3.27964,13.25082,2.517869,-2.616233,0.9700199,4.739608,0.3629647,0.474075,1.794333,9.113446,5.162115,4.097566,1.404757,3.151144,2.087068,7.065313,5.035012
8340,5.3314,1.996825,1.803916,4.806706,-1.220639,7.41797,0.4371941,1.92621,1.597163,12.5996,1.732193,-0.3882539,0.6387943,5.36344,-1.564188,2.27434,2.241911,9.881762,3.984375,5.767852,2.646323,1.873533,1.627254,6.581237,5.08003
8341,3.824101,1.041301,1.6306,5.412013,0.2644735,7.693426,2.341224,2.977217,3.455921,12.56507,2.816446,-0.2905384,1.745759,3.872798,-1.708587,1.496162,0.4208992,9.188263,6.15389,4.757574,2.309323,0.9682434,0.7767413,3.54041,6.198689
8342,2.991184,3.793032,1.240576,5.756492,1.583857,6.779789,1.28608,2.837766,3.262457,13.10949,1.885411,-2.914504,0.423004,4.608916,0.4429033,0.2863096,-0.2497353,8.319315,7.018773,5.63218,2.098931,2.141713,1.386759,5.814187,5.891956
8343,2.235233,3.118149,0.9381126,5.213031,0.9899521,8.009618,1.628296,3.22912,5.172326,13.07815,-0.2182367,-0.8130433,0.06203199,4.707717,1.132159,0.2685098,2.276849,9.620935,7.213824,4.367173,3.921433,2.012905,2.719035,6.215276,6.16244
8344,2.686257,2.158066,-0.5387251,5.101179,-0.2834209,5.283346,1.83494,0.5648383,5.181229,12.12465,2.843723,0.5622298,-0.315593,3.219338,-2.817409,-0.5876728,1.983351,9.710981,5.898844,3.193315,2.184483,3.287649,1.846104,5.424063,7.047247
8345,4.266469,2.026644,1.681908,4.703508,-0.5514363,7.520971,1.524681,2.300662,1.336534,14.17881,3.269637,0.1099014,-2.744112,4.037812,-0.5200755,2.576161,1.425177,10.05915,7.550866,2.963106,1.740423,1.744998,3.928432,5.095079,7.179885
8346,1.086714,3.023917,-0.7801995,5.759256,1.752737,8.11574,2.605589,3.051046,3.956845,14.76766,4.933455,1.651313,1.563792,2.91883,0.2014319,2.343834,2.25271,8.387818,6.66853,4.191807,3.088419,2.250171,4.811274,5.491903,5.749896
8347,3.969808,3.446426,-0.1071172,3.497703,2.703524,6.921356,0.07421371,3.182987,2.599051,16.47716,5.670231,3.527295,2.185748,3.460757,-0.516288,2.214653,1.448768,7.078942,5.803015,4.577686,2.070329,0.6413783,1.604001,5.536305,6.235272
8348,4.258879,2.961203,-0.9143512,4.301843,4.003647,4.89113,0.5630726,2.875097,4.508448,16.64402,6.766167,1.806545,3.494669,3.460197,2.068613,0.6653956,1.970482,6.789418,7.826066,4.973594,1.789242,2.145546,4.499913,4.909527,5.482157
8349,5.647184,2.720204,-0.5786194,2.624487,3.413423,4.629934,0.3206916,3.192009,2.608495,19.01596,5.057834,1.421778,2.522001,2.977532,1.351095,-0.04916444,1.041736,6.747875,6.212839,1.123037,-0.04429504,1.050474,3.121055,4.31274,3.709149
8350,5.638161,1.789535,0.6547021,2.405885,4.291204,2.647269,0.9209142,1.820532,3.295874,19.54372,3.442096,1.174644,3.022813,1.729109,-0.2934458,-0.860626,3.118724,5.415205,4.657306,3.456218,0.9800029,0.8906292,2.403596,4.614436,4.351255
8351,6.145987,1.234112,-1.377982,-0.3837945,1.777031,1.500723,1.913786,4.639081,4.82188,20.53745,2.468166,0.3594354,2.315953,1.316511,0.4378237,0.6044174,1.683635,5.163925,6.152116,3.005475,0.4873402,1.362681,1.900254,6.725121,4.843978
8352,4.355454,1.888538,-0.4483618,3.655622,2.222386,6.199924,-0.5717161,2.475205,2.765246,18.29696,2.113299,-1.253955,0.6943904,2.069685,1.143869,-0.8583474,0.5046706,7.695049,6.972756,1.722372,0.1808373,0.2220366,3.673341,7.300558,5.671274
8353,4.260656,1.449654,-0.4375611,2.194734,-0.1075357,5.101724,-0.574053,0.3042006,2.231987,15.42546,1.035851,-0.3469668,0.8384475,3.139637,-0.1628717,-0.175946,1.766024,8.947591,7.794371,3.312278,3.311404,1.734091,3.938447,4.564312,5.342141
8354,5.401832,2.22259,0.2755782,2.421793,2.04783,6.129252,2.078145,2.230689,3.762031,19.3841,0.9179766,0.4600942,0.3284752,3.748738,-0.7116066,-0.1166077,3.448991,6.93174,5.896972,2.526362,0.9701911,2.227684,1.283513,5.371164,5.542601
8355,4.94378,0.7941168,-0.5032322,3.38773,1.050148,4.722064,-1.267556,2.198207,5.267565,18.05627,2.442786,0.8844411,2.756439,2.131193,1.174483,2.017371,0.9339367,5.958847,6.233803,2.605097,0.6823127,1.099512,2.289092,6.06079,3.607321
8356,3.173047,1.973088,-1.518218,3.84035,1.827584,7.176557,-1.268383,2.47222,3.883482,16.36273,1.421684,-0.000730299,1.262338,4.668773,-0.8182418,1.377582,2.376966,9.611505,6.060098,4.385443,3.398008,2.223053,2.777751,6.144899,6.191381
